vessel name,country,vessel_code,is_ulysses,account_type,gl_account,account_type,account_category,pl_mapping_1,pnl_contribution_daily_usd_rounded,Business Date Local,order_account_full_code
,US,NYC-035-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-035-MF01-US20-537005-16
,US,NYC-035-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-035-MF01-US20-537005-16
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),507005,,,L1 Expenses,10.94866667,6/1/2024,TOR-005-EK02-CA22-507005-55
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,0.714,6/1/2024,MIA-009-EK07-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),515030,,,L1 Expenses,1.983333333,6/1/2024,MIA-049-EK01-US23-515030-11
,US,MIA-037-04,FALSE,Kitchens (US),515030,,,L1 Expenses,1.178666667,6/1/2024,MIA-037-EK04-US23-515030-11
,US,MIA-009-08,FALSE,Kitchens (US),515030,,,L1 Expenses,2.629333333,6/1/2024,MIA-009-EK08-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,3.558666667,6/1/2024,MIA-007-EK02-US23-515030-11
NLAA,US,MIA-028-01,TRUE,Kitchens (US),515030,,,L1 Expenses,2.062666667,6/1/2024,MIA-028-EK01-US23-515030-11
,GB,LDN-300-01,FALSE,REEF UK,520040,,,L2 Expenses,9.428333333,6/1/2024,GB-M25861-GB-XX-RE-2162210-LDN-300-01-GB11-D00019-07-520040
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,2.232666667,6/1/2024,MIA-009-EK07-US23-515030-11
GRAVITY 1,GB,LDN-292-01,TRUE,REEF UK,511005,,,L1 Expenses,97.687,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002143-GB11-D00019-07-511005
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,1.87,6/1/2024,MIA-007-EK02-US23-515030-11
Wall Street Ltd 1,GB,LIV-005-01,TRUE,REEF UK,511005,,,L1 Expenses,124.0546667,6/1/2024,GB-M00008-GB-XX-RE-1783925-KI-1002144-GB11-D00019-07-511005
,US,MIA-009-08,FALSE,Kitchens (US),515030,,,L1 Expenses,3.796666667,6/1/2024,MIA-009-EK08-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),515030,,,L1 Expenses,2.187333333,6/1/2024,MIA-049-EK01-US23-515030-11
,US,MIA-037-04,FALSE,Kitchens (US),515030,,,L1 Expenses,1.586666667,6/1/2024,MIA-037-EK04-US23-515030-11
NLAA,US,MIA-028-01,TRUE,Kitchens (US),515030,,,L1 Expenses,2.482,6/1/2024,MIA-028-EK01-US23-515030-11
,GB,LDN-301-01,FALSE,REEF UK,507010,,,L1 Expenses,5.936333333,6/1/2024,GB-M25861-GB-XX-RE-2162211-LDN-301-01-GB11-D00019-07-507010
,GB,LDN-301-01,FALSE,REEF UK,519060,,,L1 Expenses,5.724333333,6/1/2024,GB-M25861-GB-XX-RE-2162211-LDN-301-01-GB11-D00019-07-519060
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,511005,,,L1 Expenses,4.618,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,118.4026667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
,GB,LDN-005-01,FALSE,REEF UK,511005,,,L1 Expenses,22.14566667,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-511005
,GB,LDN-263-01,FALSE,REEF UK,511005,,,L1 Expenses,95.567,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-511005
,GB,FC-1001231,FALSE,REEF UK,509005,,,L1 Expenses,211.2986667,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001231-GB12-D00002-01-509005
,GB,FC-1001231,FALSE,REEF UK,509005,,,L1 Expenses,211.413,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001231-GB12-D00002-01-509005
,GB,FC-1001231,FALSE,REEF UK,615005,,,Non-recurring Costs,211.413,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001231-GB12-D00002-01-615005
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),515040,,,L1 Expenses,27.60433333,6/1/2024,OTT-008-EK01-CA22-515040-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),511005,,,L1 Expenses,109.3506667,6/1/2024,TOR-028-EK02-CA22-511005-11
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,11.72666667,6/1/2024,OTT-008-EK01-CA22-511005-11
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,146.31,6/1/2024,OTT-006-EK01-CA22-511005-11
PNK International,GB,BIR-002-01,TRUE,REEF UK,511005,,,L1 Expenses,21.48066667,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001061-GB11-D00019-07-511005
,GB,LDN-303-01,FALSE,REEF UK,509005,,,L1 Expenses,99.643,6/1/2024,GB-M25861-GB-XX-RE-2162214-LDN-303-01-GB11-D00019-07-509005
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,100.703,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
,SK,FC-1001139,FALSE,REEF Europe,502030,,,L1 Expenses,532.3366667,6/1/2024,SK-M25868-SK-XX-RE-2000001-FC-1001139-SK10-D00016-03-502030
,GB,MAN-045-01,FALSE,REEF UK,507005,,,L1 Expenses,6.360333333,6/1/2024,GB-M00010-GB-XX-RE-1540100-KI-1001320-GB11-D00019-07-507005
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,1.235333333,6/1/2024,MIA-007-EK02-US23-515030-11
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,14.807,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507005,,,L1 Expenses,2.75,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002209-GB11-D00019-07-507005
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,101.0043333,6/1/2024,TOR-018-EK01-CA22-511005-11
,GB,LDN-202-01,FALSE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1524299-KI-1002145-GB11-D00019-07-507010
,GB,MAN-045-01,FALSE,REEF UK,515040,,,L1 Expenses,6.333666667,6/1/2024,GB-M00010-GB-XX-RE-1540100-KI-1001320-GB11-D00019-07-515040
GRAVITY 1,GB,LDN-292-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002143-GB11-D00019-07-507010
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,507010,,,L1 Expenses,5.489,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002209-GB11-D00019-07-507010
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-507010
PNK International,GB,BIR-002-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001061-GB11-D00019-09-507010
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-507010
,GB,LDN-263-01,FALSE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-507010
,GB,LDN-005-03,FALSE,REEF UK,507010,,,L1 Expenses,5.489,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000982-GB11-D00019-07-507010
,GB,LDN-005-01,FALSE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-507010
Wall Street Ltd 1,GB,LIV-005-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M00008-GB-XX-RE-1783925-KI-1002144-GB11-D00019-07-507010
Times Square Burger Co,GB,MAN-046-01,TRUE,REEF UK,507010,,,L1 Expenses,6.333666667,6/1/2024,GB-M00010-GB-XX-RE-2157393-KI-1002211-GB11-D00019-07-507010
,CA,OTT-000-00,FALSE,Kitchens (CAN),615015,,,Non-recurring Costs,8.891333333,6/1/2024,OTT-000-EK00-CA22-615015-11
,US,MIA-009-08,FALSE,Kitchens (US),507005,,,L1 Expenses,14.5,6/1/2024,MIA-009-EK08-US23-507005-49
SkyHawk,US,MIA-003-01,TRUE,Kitchens (US),520005,,,L2 Expenses,6.666666667,6/1/2024,MIA-003-EK01-US23-520005-33
,GB,LDN-301-01,FALSE,REEF UK,509005,,,L1 Expenses,106.3703333,6/1/2024,GB-M25861-GB-XX-RE-2162211-LDN-301-01-GB11-D00019-07-509005
,CA,MON-009-01,FALSE,Kitchens (CAN),515030,,,L1 Expenses,57.01866667,6/1/2024,MON-009-BK01-CA23-515030-11
,US,BAL-040-01,FALSE,Kitchens (US),509005,,,L1 Expenses,83.33333333,6/1/2024,BAL-040-BK01-US21-509005-11
After Eats,US,BAL-041-01,TRUE,Kitchens (US),509005,,,L1 Expenses,4.333333333,6/1/2024,BAL-041-BK01-US21-509005-11
,US,SLC-001-01,FALSE,Kitchens (US),507005,,,L1 Expenses,31.66666667,6/1/2024,SLC-001-EK01-US20-507005-51
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515005,,,L1 Expenses,2.418666667,6/1/2024,TOR-028-EK02-CA22-515005-11
,CA,TOR-039-01,FALSE,Kitchens (CAN),515005,,,L1 Expenses,21.68333333,6/1/2024,TOR-039-EK01-CA22-515005-11
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,511005,,,L1 Expenses,43.00766667,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-511005
N&R Ltd,GB,LDN-261-01,TRUE,REEF UK,511005,,,L1 Expenses,7.436333333,6/1/2024,GB-M25861-GB-XX-RE-1552193-KI-1001267-GB11-D00019-07-511005
,GB,LDN-263-01,FALSE,REEF UK,511005,,,L1 Expenses,113.1113333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-511005
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,190.068,6/1/2024,OTT-006-EK01-CA22-511005-11
GRAVITY 2,GB,LDN-292-02,TRUE,REEF UK,511005,,,L1 Expenses,119.643,6/1/2024,GB-M25861-GB-XX-RE-1889236-KI-1002209-GB11-D00019-07-511005
,US,POR-049-01,FALSE,Kitchens (US),615005,,,Non-recurring Costs,1030.633333,6/1/2024,POR-049-GW01-US20-615005-12
,CA,TOR-025-01,FALSE,Kitchens (CAN),519080,,,L1 Expenses,4.385333333,6/1/2024,TOR-025-EK01-CA22-519080-11
,US,MIA-900-01,FALSE,Kitchens (US),507010,,,L1 Expenses,20,6/1/2024,MIA-900-PK01-US23-507010-12
SkyHawk,US,MIA-003-01,TRUE,Kitchens (US),519015,,,L1 Expenses,41.92833333,6/1/2024,MIA-003-EK01-US23-519015-11
King Edward,CA,OTT-008-01,TRUE,Kitchens (CAN),520020,,,L2 Expenses,9.621666667,6/1/2024,OTT-008-EK01-CA22-520020-11
,GB,LDN-033-01,FALSE,REEF UK,615020,,,Non-recurring Costs,171.795,6/1/2024,GB-M25861-GB-XX-RE-2000170-KI-1001365-GB11-D00002-01-615020
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,507010,,,L1 Expenses,98.32166667,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-507010
Athena,US,MIA-112-01,TRUE,Kitchens (US),511005,,,L1 Expenses,34.33433333,6/1/2024,MIA-112-EK01-US23-511005-11
Tasty's,US,MIA-107-01,TRUE,Kitchens (US),511005,,,L1 Expenses,144.4676667,6/1/2024,MIA-107-HK01-US23-511005-32
,US,MIA-009-08,FALSE,Kitchens (US),515030,,,L1 Expenses,3.026,6/1/2024,MIA-009-EK08-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,3.173333333,6/1/2024,MIA-007-EK02-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),515030,,,L1 Expenses,1.518666667,6/1/2024,MIA-049-EK01-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),511005,,,L1 Expenses,100.5593333,6/1/2024,MIA-049-EK01-US23-511005-11
,US,MIA-037-04,FALSE,Kitchens (US),511005,,,L1 Expenses,37.778,6/1/2024,MIA-037-EK04-US23-511005-11
NLAA,US,MIA-028-01,TRUE,Kitchens (US),511005,,,L1 Expenses,84.80633333,6/1/2024,MIA-028-EK01-US23-511005-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),511005,,,L1 Expenses,136.3043333,6/1/2024,MIA-009-EK07-US23-511005-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),511005,,,L1 Expenses,53.42166667,6/1/2024,MIA-007-EK02-US23-511005-11
,GB,LDN-300-01,FALSE,REEF UK,509005,,,L1 Expenses,107.104,6/1/2024,GB-M25861-GB-XX-RE-2162210-LDN-300-01-GB11-D00019-07-509005
NLAA,US,MIA-028-01,TRUE,Kitchens (US),515030,,,L1 Expenses,2.346,6/1/2024,MIA-028-EK01-US23-515030-11
,GB,LDN-300-02,FALSE,REEF UK,509005,,,L1 Expenses,107.104,6/1/2024,GB-M25861-GB-XX-RE-2162210-LDN-300-02-GB11-D00012-01-509005
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,2.561666667,6/1/2024,TOR-028-EK02-CA22-515010-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,2.561666667,6/1/2024,TOR-028-EK02-CA22-515010-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,2.561666667,6/1/2024,TOR-028-EK02-CA22-515010-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515010,,,L1 Expenses,2.561666667,6/1/2024,TOR-028-EK02-CA22-515010-11
PNK International,GB,BIR-002-01,TRUE,REEF UK,511005,,,L1 Expenses,80.09466667,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001061-GB11-D00019-07-511005
Eesentia,GB,LDN-205-02,TRUE,REEF UK,511005,,,L1 Expenses,30.655,6/1/2024,GB-M25861-GB-XX-RE-1532113-LDN-205-BK02-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,103.9243333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,-103.9243333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,102.334,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,-101.4693333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
,US,MIA-900-01,FALSE,Kitchens (US),698025,,,L4 Expenses,66.33333333,6/1/2024,MIA-900-PK01-US23-698025-33
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,138.5096667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,-138.5096667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),515005,,,L1 Expenses,25.39166667,6/1/2024,TOR-028-EK02-CA22-515005-11
Pinky,US,GBY-001-01,TRUE,Kitchens (US),515010,,,L1 Expenses,6.666666667,6/1/2024,GBY-001-EK01-US20-515010-11
Pinky,US,GBY-001-01,TRUE,Kitchens (US),511005,,,L1 Expenses,-21.052,6/1/2024,GBY-001-EK01-US20-511005-11
,US,MIN-030-01,FALSE,Kitchens (US),511005,,,L1 Expenses,-68.763,6/1/2024,MIN-030-EK01-US26-511005-11
Creatures,US,DEN-011-02,TRUE,Kitchens (US),511005,,,L1 Expenses,37.13466667,6/1/2024,DEN-011-EK02-US25-511005-11
Demons,US,DEN-011-01,TRUE,Kitchens (US),511005,,,L1 Expenses,73.39666667,6/1/2024,DEN-011-EK01-US25-511005-11
,US,DEN-002-01,FALSE,Kitchens (US),511005,,,L1 Expenses,26.60933333,6/1/2024,DEN-002-EK01-US25-511005-11
After Eats,US,BAL-041-01,TRUE,Kitchens (US),511005,,,L1 Expenses,10.975,6/1/2024,BAL-041-BK01-US21-511005-31
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,94.86366667,6/1/2024,TOR-010-EK01-CA22-511005-11
Wall Street Ltd 1,GB,LIV-005-01,TRUE,REEF UK,511005,,,L1 Expenses,324.3566667,6/1/2024,GB-M00008-GB-XX-RE-1783925-KI-1002144-GB11-D00019-07-511005
Wall Street Ltd 1,GB,LIV-005-01,TRUE,REEF UK,511005,,,L1 Expenses,159.5293333,6/1/2024,GB-M00008-GB-XX-RE-1783925-KI-1002144-GB11-D00019-07-511005
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),511005,,,L1 Expenses,120.1446667,6/1/2024,TOR-028-EK02-CA22-511005-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),511005,,,L1 Expenses,113.045,6/1/2024,TOR-018-EK01-CA22-511005-11
,GB,FC-1001198,FALSE,REEF UK,515005,,,L1 Expenses,643.4023333,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001198-GB12-D00019-07-515005
,GB,FC-1001198,FALSE,REEF UK,515005,,,L1 Expenses,645.7593333,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001198-GB12-D00019-04-515005
,GB,FC-1001198,FALSE,REEF UK,515005,,,L1 Expenses,-85.765,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001198-GB12-D00002-01-515005
,GB,FC-1001198,FALSE,REEF UK,515005,,,L1 Expenses,589.285,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001198-GB12-D00019-04-515005
,US,NYC-035-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-035-MF01-US20-537005-16
,US,NYC-006-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-006-MF01-US20-537005-16
,US,NYC-005-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-005-MF01-US20-537005-16
,US,NYC-006-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-006-MF01-US20-537005-16
,US,NYC-005-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-005-MF01-US20-537005-16
,US,NYC-005-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-005-MF01-US20-537005-16
,US,NYC-006-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-006-MF01-US20-537005-16
,US,NYC-035-01,FALSE,Kitchens (US),537005,,,L3 Expenses,37.65366667,6/1/2024,NYC-035-MF01-US20-537005-16
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,507010,,,L1 Expenses,14.48566667,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-05-507010
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,519025,,,L1 Expenses,3.478,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-519025
Tom & Jerry,CA,TOR-005-02,TRUE,Kitchens (CAN),520040,,,L2 Expenses,7.010333333,6/1/2024,TOR-005-EK02-CA22-520040-11
,CA,TOR-016-01,FALSE,Kitchens (CAN),520040,,,L2 Expenses,7.010333333,6/1/2024,TOR-016-EK01-CA22-520040-11
Pikachu,CA,TOR-010-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,7.010333333,6/1/2024,TOR-010-EK01-CA22-520040-11
Simba,CA,TOR-018-01,TRUE,Kitchens (CAN),520040,,,L2 Expenses,5.841666667,6/1/2024,TOR-018-EK01-CA22-520040-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),520040,,,L2 Expenses,7.010333333,6/1/2024,TOR-028-EK02-CA22-520040-11
,CA,TOR-039-01,FALSE,Kitchens (CAN),520040,,,L2 Expenses,7.010333333,6/1/2024,TOR-039-EK01-CA22-520040-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,3.343333333,6/1/2024,MIA-009-EK07-US23-515030-11
NLAA,US,MIA-028-01,TRUE,Kitchens (US),515030,,,L1 Expenses,3.128,6/1/2024,MIA-028-EK01-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,1.722666667,6/1/2024,MIA-007-EK02-US23-515030-11
Sherni,CA,TOR-028-02,TRUE,Kitchens (CAN),507005,,,L1 Expenses,5.082333333,6/1/2024,TOR-028-EK02-CA22-507005-55
,US,MIA-009-08,FALSE,Kitchens (US),515030,,,L1 Expenses,3.74,6/1/2024,MIA-009-EK08-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,1.972,6/1/2024,MIA-007-EK02-US23-515030-11
,US,MIA-037-04,FALSE,Kitchens (US),515030,,,L1 Expenses,1.088,6/1/2024,MIA-037-EK04-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),515030,,,L1 Expenses,1.983333333,6/1/2024,MIA-049-EK01-US23-515030-11
Eleanor,US,MIA-009-07,TRUE,Kitchens (US),515030,,,L1 Expenses,2.652,6/1/2024,MIA-009-EK07-US23-515030-11
,US,MIA-037-04,FALSE,Kitchens (US),515030,,,L1 Expenses,2.686,6/1/2024,MIA-037-EK04-US23-515030-11
Stacey,US,MIA-049-01,TRUE,Kitchens (US),515030,,,L1 Expenses,2.459333333,6/1/2024,MIA-049-EK01-US23-515030-11
La Perla,US,MIA-007-02,TRUE,Kitchens (US),515030,,,L1 Expenses,3.479333333,6/1/2024,MIA-007-EK02-US23-515030-11
,GB,LDN-263-01,FALSE,REEF UK,519025,,,L1 Expenses,1.286666667,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-519025
PNK International,GB,BIR-002-01,TRUE,REEF UK,509005,,,L1 Expenses,108.0776667,6/1/2024,GB-M25876-GB-XX-RE-1529223-KI-1001061-GB11-D00019-04-509005
Kimmy’s,GB,LDN-297-01,TRUE,REEF UK,511005,,,L1 Expenses,67.24633333,6/1/2024,GB-M25861-GB-XX-RE-1785134-KI-1002204-GB11-D00019-07-511005
Mamtas Kitchen Ltd,GB,LDN-029-01,TRUE,REEF UK,511005,,,L1 Expenses,105.4833333,6/1/2024,GB-M25861-GB-XX-RE-2000169-KI-1001364-GB11-D00019-07-511005
Preston,CA,OTT-006-01,TRUE,Kitchens (CAN),507005,,,L1 Expenses,8.714333333,6/1/2024,OTT-006-EK01-CA22-507005-55
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,515005,,,L1 Expenses,50.087,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-515005
,GB,LDN-263-01,FALSE,REEF UK,515005,,,L1 Expenses,178.7343333,6/1/2024,GB-M25861-GB-XX-RE-1528649-KI-1001314-GB11-D00019-07-515005
,GB,LDN-005-01,FALSE,REEF UK,511005,,,L1 Expenses,22.62333333,6/1/2024,GB-M25861-GB-XX-RE-2000021-KI-1000328-GB11-D00019-07-511005
,US,DAL-071-01,FALSE,Kitchens (US),520040,,,L2 Expenses,5.83,6/1/2024,DAL-071-EK01-US20-520040-11
,GB,FC-1001186,FALSE,REEF UK,698010,,,L4 Expenses,-3.199333333,6/1/2024,GB-M25861-GB-XX-RE-2000138-FC-1001186-GB11-D00002-01-698010
N&R Ltd,GB,LDN-261-01,TRUE,REEF UK,511005,,,L1 Expenses,86.67666667,6/1/2024,GB-M25861-GB-XX-RE-1552193-KI-1001267-GB11-D00019-07-511005
Stacey,US,MIA-049-01,TRUE,Kitchens (US),520020,,,L2 Expenses,9.166666667,6/1/2024,MIA-049-EK01-US23-520020-11
,SK,SA-0000006,FALSE,REEF Europe,698060,,,L4 Expenses,68.36166667,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000006-SK10-D00019-01-698060
,SK,SA-0000006,FALSE,REEF Europe,698060,,,L4 Expenses,72.746,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000006-SK10-D00019-01-698060
,SK,SA-0000001,FALSE,REEF Europe,611005,,,L4 Expenses,295.286,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000001-SK10-D00026-01-611005
,SK,FC-1000099,FALSE,REEF Europe,698050,,,L4 Expenses,8.873,6/1/2024,SK-M25868-SK-XX-RE-2000001-FC-1000099-SK10-D00026-01-698050
,SK,SA-0000001,FALSE,REEF Europe,601050,,,L4 Expenses,261.395,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000001-SK10-D00026-01-601050
Newell Ltd,GB,LDN-146-01,TRUE,REEF UK,507010,,,L1 Expenses,8.374,6/1/2024,GB-M25861-GB-XX-RE-1497196-KI-1001190-GB11-D00019-07-507010
,CA,TOR-039-01,FALSE,Kitchens (CAN),519080,,,L1 Expenses,3.490333333,6/1/2024,TOR-039-EK01-CA22-519080-11
,SK,SA-0000001,FALSE,REEF Europe,611005,,,L4 Expenses,136.286,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000001-SK10-D00026-01-611005
,US,DAL-045-01,FALSE,Kitchens (US),520040,,,L2 Expenses,25.5,6/1/2024,DAL-045-GT01-US20-520040-11
,US,DAL-045-01,FALSE,Kitchens (US),520040,,,L2 Expenses,25.5,6/1/2024,DAL-045-GT01-US20-520040-11
,SK,SA-0000001,FALSE,REEF Europe,601050,,,L4 Expenses,233.1983333,6/1/2024,SK-M25868-SK-XX-RE-2000001-SA-0000001-SK10-D00026-01-601050
,SK,FC-1001139,FALSE,REEF Europe,502030,,,L1 Expenses,10.23733333,6/1/2024,SK-M25868-SK-XX-RE-2000001-FC-1001139-SK10-D00016-01-502030
